[ 2013-04-16T10:21:06+08:00 ] /xbsdv5/index.php/ThesisTitle/index_jwadmin/category/1/menuid/57 | INFO: Run ReadHtmlCache Behavior [ RunTime:0.000926s ]
[ 2013-04-16T10:21:06+08:00 ] /xbsdv5/index.php/ThesisTitle/index_jwadmin/category/1/menuid/57 | INFO: Run CheckLang Behavior [ RunTime:0.002272s ]
[ 2013-04-16T10:21:06+08:00 ] /xbsdv5/index.php/ThesisTitle/index_jwadmin/category/1/menuid/57 | INFO: Tag[ app_begin ] --END-- [ RunTime:0.003319s ]
[ 2013-04-16T10:21:09+08:00 ] /xbsdv5/index.php/ThesisTitle/index_jwadmin/category/1/menuid/57 | SQL: SHOW COLUMNS FROM `thesis_title` [ RunTime:0.203261s ]
[ 2013-04-16T10:21:09+08:00 ] /xbsdv5/index.php/ThesisTitle/index_jwadmin/category/1/menuid/57 | NOTIC: [8] Undefined index: _ACCESS_LIST CommonAction.class.php 第 197 行.
[ 2013-04-16T10:21:09+08:00 ] /xbsdv5/index.php/ThesisTitle/index_jwadmin/category/1/menuid/57 | NOTIC: [8] Use of undefined constant nav - assumed 'nav' CommonAction.class.php 第 86 行.
[ 2013-04-16T10:21:09+08:00 ] /xbsdv5/index.php/ThesisTitle/index_jwadmin/category/1/menuid/57 | NOTIC: [8] Undefined index: result ThesisTitleAction.class.php 第 31 行.
[ 2013-04-16T10:21:09+08:00 ] /xbsdv5/index.php/ThesisTitle/index_jwadmin/category/1/menuid/57 | NOTIC: [8] Undefined index: result functions.php 第 441 行.
[ 2013-04-16T10:21:09+08:00 ] /xbsdv5/index.php/ThesisTitle/index_jwadmin/category/1/menuid/57 | NOTIC: [8] Undefined index: year ThesisTitleAction.class.php 第 31 行.
[ 2013-04-16T10:21:09+08:00 ] /xbsdv5/index.php/ThesisTitle/index_jwadmin/category/1/menuid/57 | NOTIC: [8] Undefined index: year functions.php 第 441 行.
[ 2013-04-16T10:21:09+08:00 ] /xbsdv5/index.php/ThesisTitle/index_jwadmin/category/1/menuid/57 | NOTIC: [8] Undefined index: majorid ThesisTitleAction.class.php 第 31 行.
[ 2013-04-16T10:21:09+08:00 ] /xbsdv5/index.php/ThesisTitle/index_jwadmin/category/1/menuid/57 | NOTIC: [8] Undefined index: majorid functions.php 第 441 行.
[ 2013-04-16T10:21:09+08:00 ] /xbsdv5/index.php/ThesisTitle/index_jwadmin/category/1/menuid/57 | SQL: SHOW COLUMNS FROM `major` [ RunTime:0.202235s ]
[ 2013-04-16T10:21:09+08:00 ] /xbsdv5/index.php/ThesisTitle/index_jwadmin/category/1/menuid/57 | SQL: SELECT `majorid`,`name` FROM `major`  [ RunTime:0.201330s ]
[ 2013-04-16T10:21:09+08:00 ] /xbsdv5/index.php/ThesisTitle/index_jwadmin/category/1/menuid/57 | SQL: SHOW COLUMNS FROM `data_dict` [ RunTime:0.201404s ]
[ 2013-04-16T10:21:10+08:00 ] /xbsdv5/index.php/ThesisTitle/index_jwadmin/category/1/menuid/57 | SQL: SELECT fd_value as id,fd_mean as name FROM `data_dict` WHERE tb_name='thesis_title' and fd_name='result' ORDER BY seq  [ RunTime:0.200303s ]
[ 2013-04-16T10:21:10+08:00 ] /xbsdv5/index.php/ThesisTitle/index_jwadmin/category/1/menuid/57 | INFO: Tag[ view_template ] --START--
[ 2013-04-16T10:21:10+08:00 ] /xbsdv5/index.php/ThesisTitle/index_jwadmin/category/1/menuid/57 | INFO: Run LocationTemplate Behavior [ RunTime:0.001462s ]
[ 2013-04-16T10:21:10+08:00 ] /xbsdv5/index.php/ThesisTitle/index_jwadmin/category/1/menuid/57 | INFO: Tag[ view_template ] --END-- [ RunTime:0.001548s ]
[ 2013-04-16T10:21:10+08:00 ] /xbsdv5/index.php/ThesisTitle/index_jwadmin/category/1/menuid/57 | INFO: Tag[ view_parse ] --START--
[ 2013-04-16T10:21:10+08:00 ] /xbsdv5/index.php/ThesisTitle/index_jwadmin/category/1/menuid/57 | NOTIC: [8] Use of undefined constant bnav - assumed 'bnav' 936d7946ab3881047f76d62fbe89f3ce.php 第 48 行.
[ 2013-04-16T10:21:10+08:00 ] /xbsdv5/index.php/ThesisTitle/index_jwadmin/category/1/menuid/57 | NOTIC: [8] Use of undefined constant model - assumed 'model' 936d7946ab3881047f76d62fbe89f3ce.php 第 48 行.
[ 2013-04-16T10:21:10+08:00 ] /xbsdv5/index.php/ThesisTitle/index_jwadmin/category/1/menuid/57 | NOTIC: [8] Use of undefined constant bnav - assumed 'bnav' 936d7946ab3881047f76d62fbe89f3ce.php 第 48 行.
[ 2013-04-16T10:21:10+08:00 ] /xbsdv5/index.php/ThesisTitle/index_jwadmin/category/1/menuid/57 | NOTIC: [8] Use of undefined constant action - assumed 'action' 936d7946ab3881047f76d62fbe89f3ce.php 第 48 行.
[ 2013-04-16T10:21:10+08:00 ] /xbsdv5/index.php/ThesisTitle/index_jwadmin/category/1/menuid/57 | NOTIC: [8] Use of undefined constant bnav - assumed 'bnav' 936d7946ab3881047f76d62fbe89f3ce.php 第 48 行.
[ 2013-04-16T10:21:10+08:00 ] /xbsdv5/index.php/ThesisTitle/index_jwadmin/category/1/menuid/57 | NOTIC: [8] Use of undefined constant data - assumed 'data' 936d7946ab3881047f76d62fbe89f3ce.php 第 48 行.
[ 2013-04-16T10:21:10+08:00 ] /xbsdv5/index.php/ThesisTitle/index_jwadmin/category/1/menuid/57 | NOTIC: [8] Use of undefined constant majorid - assumed 'majorid' 936d7946ab3881047f76d62fbe89f3ce.php 第 79 行.
[ 2013-04-16T10:21:10+08:00 ] /xbsdv5/index.php/ThesisTitle/index_jwadmin/category/1/menuid/57 | NOTIC: [8] Use of undefined constant name - assumed 'name' 936d7946ab3881047f76d62fbe89f3ce.php 第 81 行.
[ 2013-04-16T10:21:10+08:00 ] /xbsdv5/index.php/ThesisTitle/index_jwadmin/category/1/menuid/57 | NOTIC: [8] Use of undefined constant majorid - assumed 'majorid' 936d7946ab3881047f76d62fbe89f3ce.php 第 79 行.
[ 2013-04-16T10:21:10+08:00 ] /xbsdv5/index.php/ThesisTitle/index_jwadmin/category/1/menuid/57 | NOTIC: [8] Use of undefined constant name - assumed 'name' 936d7946ab3881047f76d62fbe89f3ce.php 第 81 行.
[ 2013-04-16T10:21:10+08:00 ] /xbsdv5/index.php/ThesisTitle/index_jwadmin/category/1/menuid/57 | NOTIC: [8] Use of undefined constant majorid - assumed 'majorid' 936d7946ab3881047f76d62fbe89f3ce.php 第 79 行.
[ 2013-04-16T10:21:10+08:00 ] /xbsdv5/index.php/ThesisTitle/index_jwadmin/category/1/menuid/57 | NOTIC: [8] Use of undefined constant name - assumed 'name' 936d7946ab3881047f76d62fbe89f3ce.php 第 81 行.
[ 2013-04-16T10:21:10+08:00 ] /xbsdv5/index.php/ThesisTitle/index_jwadmin/category/1/menuid/57 | NOTIC: [8] Use of undefined constant majorid - assumed 'majorid' 936d7946ab3881047f76d62fbe89f3ce.php 第 79 行.
[ 2013-04-16T10:21:10+08:00 ] /xbsdv5/index.php/ThesisTitle/index_jwadmin/category/1/menuid/57 | NOTIC: [8] Use of undefined constant name - assumed 'name' 936d7946ab3881047f76d62fbe89f3ce.php 第 81 行.
[ 2013-04-16T10:21:10+08:00 ] /xbsdv5/index.php/ThesisTitle/index_jwadmin/category/1/menuid/57 | NOTIC: [8] Use of undefined constant majorid - assumed 'majorid' 936d7946ab3881047f76d62fbe89f3ce.php 第 79 行.
[ 2013-04-16T10:21:10+08:00 ] /xbsdv5/index.php/ThesisTitle/index_jwadmin/category/1/menuid/57 | NOTIC: [8] Use of undefined constant name - assumed 'name' 936d7946ab3881047f76d62fbe89f3ce.php 第 81 行.
[ 2013-04-16T10:21:10+08:00 ] /xbsdv5/index.php/ThesisTitle/index_jwadmin/category/1/menuid/57 | NOTIC: [8] Use of undefined constant majorid - assumed 'majorid' 936d7946ab3881047f76d62fbe89f3ce.php 第 79 行.
[ 2013-04-16T10:21:10+08:00 ] /xbsdv5/index.php/ThesisTitle/index_jwadmin/category/1/menuid/57 | NOTIC: [8] Use of undefined constant name - assumed 'name' 936d7946ab3881047f76d62fbe89f3ce.php 第 81 行.
[ 2013-04-16T10:21:10+08:00 ] /xbsdv5/index.php/ThesisTitle/index_jwadmin/category/1/menuid/57 | NOTIC: [8] Use of undefined constant majorid - assumed 'majorid' 936d7946ab3881047f76d62fbe89f3ce.php 第 79 行.
[ 2013-04-16T10:21:10+08:00 ] /xbsdv5/index.php/ThesisTitle/index_jwadmin/category/1/menuid/57 | NOTIC: [8] Use of undefined constant name - assumed 'name' 936d7946ab3881047f76d62fbe89f3ce.php 第 81 行.
[ 2013-04-16T10:21:10+08:00 ] /xbsdv5/index.php/ThesisTitle/index_jwadmin/category/1/menuid/57 | NOTIC: [8] Use of undefined constant majorid - assumed 'majorid' 936d7946ab3881047f76d62fbe89f3ce.php 第 79 行.
[ 2013-04-16T10:21:10+08:00 ] /xbsdv5/index.php/ThesisTitle/index_jwadmin/category/1/menuid/57 | NOTIC: [8] Use of undefined constant name - assumed 'name' 936d7946ab3881047f76d62fbe89f3ce.php 第 81 行.
[ 2013-04-16T10:21:10+08:00 ] /xbsdv5/index.php/ThesisTitle/index_jwadmin/category/1/menuid/57 | NOTIC: [8] Use of undefined constant majorid - assumed 'majorid' 936d7946ab3881047f76d62fbe89f3ce.php 第 79 行.
[ 2013-04-16T10:21:10+08:00 ] /xbsdv5/index.php/ThesisTitle/index_jwadmin/category/1/menuid/57 | NOTIC: [8] Use of undefined constant name - assumed 'name' 936d7946ab3881047f76d62fbe89f3ce.php 第 81 行.
[ 2013-04-16T10:21:10+08:00 ] /xbsdv5/index.php/ThesisTitle/index_jwadmin/category/1/menuid/57 | NOTIC: [8] Use of undefined constant majorid - assumed 'majorid' 936d7946ab3881047f76d62fbe89f3ce.php 第 79 行.
[ 2013-04-16T10:21:10+08:00 ] /xbsdv5/index.php/ThesisTitle/index_jwadmin/category/1/menuid/57 | NOTIC: [8] Use of undefined constant name - assumed 'name' 936d7946ab3881047f76d62fbe89f3ce.php 第 81 行.
[ 2013-04-16T10:21:10+08:00 ] /xbsdv5/index.php/ThesisTitle/index_jwadmin/category/1/menuid/57 | NOTIC: [8] Use of undefined constant majorid - assumed 'majorid' 936d7946ab3881047f76d62fbe89f3ce.php 第 79 行.
[ 2013-04-16T10:21:10+08:00 ] /xbsdv5/index.php/ThesisTitle/index_jwadmin/category/1/menuid/57 | NOTIC: [8] Use of undefined constant name - assumed 'name' 936d7946ab3881047f76d62fbe89f3ce.php 第 81 行.
[ 2013-04-16T10:21:10+08:00 ] /xbsdv5/index.php/ThesisTitle/index_jwadmin/category/1/menuid/57 | NOTIC: [8] Use of undefined constant majorid - assumed 'majorid' 936d7946ab3881047f76d62fbe89f3ce.php 第 79 行.
[ 2013-04-16T10:21:10+08:00 ] /xbsdv5/index.php/ThesisTitle/index_jwadmin/category/1/menuid/57 | NOTIC: [8] Use of undefined constant name - assumed 'name' 936d7946ab3881047f76d62fbe89f3ce.php 第 81 行.
[ 2013-04-16T10:21:10+08:00 ] /xbsdv5/index.php/ThesisTitle/index_jwadmin/category/1/menuid/57 | NOTIC: [8] Use of undefined constant majorid - assumed 'majorid' 936d7946ab3881047f76d62fbe89f3ce.php 第 79 行.
[ 2013-04-16T10:21:10+08:00 ] /xbsdv5/index.php/ThesisTitle/index_jwadmin/category/1/menuid/57 | NOTIC: [8] Use of undefined constant name - assumed 'name' 936d7946ab3881047f76d62fbe89f3ce.php 第 81 行.
[ 2013-04-16T10:21:10+08:00 ] /xbsdv5/index.php/ThesisTitle/index_jwadmin/category/1/menuid/57 | NOTIC: [8] Use of undefined constant majorid - assumed 'majorid' 936d7946ab3881047f76d62fbe89f3ce.php 第 79 行.
[ 2013-04-16T10:21:10+08:00 ] /xbsdv5/index.php/ThesisTitle/index_jwadmin/category/1/menuid/57 | NOTIC: [8] Use of undefined constant name - assumed 'name' 936d7946ab3881047f76d62fbe89f3ce.php 第 81 行.
[ 2013-04-16T10:21:10+08:00 ] /xbsdv5/index.php/ThesisTitle/index_jwadmin/category/1/menuid/57 | NOTIC: [8] Use of undefined constant majorid - assumed 'majorid' 936d7946ab3881047f76d62fbe89f3ce.php 第 79 行.
[ 2013-04-16T10:21:10+08:00 ] /xbsdv5/index.php/ThesisTitle/index_jwadmin/category/1/menuid/57 | NOTIC: [8] Use of undefined constant name - assumed 'name' 936d7946ab3881047f76d62fbe89f3ce.php 第 81 行.
[ 2013-04-16T10:21:10+08:00 ] /xbsdv5/index.php/ThesisTitle/index_jwadmin/category/1/menuid/57 | NOTIC: [8] Undefined variable: year_list 936d7946ab3881047f76d62fbe89f3ce.php 第 85 行.
[ 2013-04-16T10:21:10+08:00 ] /xbsdv5/index.php/ThesisTitle/index_jwadmin/category/1/menuid/57 | NOTIC: [8] Undefined variable: list 936d7946ab3881047f76d62fbe89f3ce.php 第 112 行.
[ 2013-04-16T10:21:10+08:00 ] /xbsdv5/index.php/ThesisTitle/index_jwadmin/category/1/menuid/57 | INFO: Run ParseTemplate Behavior [ RunTime:0.118297s ]
[ 2013-04-16T10:21:10+08:00 ] /xbsdv5/index.php/ThesisTitle/index_jwadmin/category/1/menuid/57 | INFO: Tag[ view_parse ] --END-- [ RunTime:0.118366s ]
[ 2013-04-16T10:21:10+08:00 ] /xbsdv5/index.php/ThesisTitle/index_jwadmin/category/1/menuid/57 | INFO: Tag[ view_filter ] --START--
[ 2013-04-16T10:21:10+08:00 ] /xbsdv5/index.php/ThesisTitle/index_jwadmin/category/1/menuid/57 | INFO: Run ContentReplace Behavior [ RunTime:0.000996s ]
[ 2013-04-16T10:21:10+08:00 ] /xbsdv5/index.php/ThesisTitle/index_jwadmin/category/1/menuid/57 | INFO: Run TokenBuild Behavior [ RunTime:0.000843s ]
[ 2013-04-16T10:21:10+08:00 ] /xbsdv5/index.php/ThesisTitle/index_jwadmin/category/1/menuid/57 | INFO: Run WriteHtmlCache Behavior [ RunTime:0.000670s ]
[ 2013-04-16T10:21:10+08:00 ] /xbsdv5/index.php/ThesisTitle/index_jwadmin/category/1/menuid/57 | INFO: Run ShowRuntime Behavior [ RunTime:0.000918s ]
[ 2013-04-16T10:21:10+08:00 ] /xbsdv5/index.php/ThesisTitle/index_jwadmin/category/1/menuid/57 | INFO: Tag[ view_filter ] --END-- [ RunTime:0.003666s ]
[ 2013-04-16T10:21:10+08:00 ] /xbsdv5/index.php/ThesisTitle/index_jwadmin/category/1/menuid/57 | INFO: Tag[ view_end ] --START--
[ 2013-04-16T10:21:10+08:00 ] /xbsdv5/index.php/ThesisTitle/index_jwadmin/category/1/menuid/57 | INFO: Run ShowPageTrace Behavior [ RunTime:0.000869s ]
[ 2013-04-16T10:21:10+08:00 ] /xbsdv5/index.php/ThesisTitle/index_jwadmin/category/1/menuid/57 | INFO: Tag[ view_end ] --END-- [ RunTime:0.000939s ]
[ 2013-04-16T10:21:36+08:00 ] /xbsdv5/index.php/ThesisTitle/index_jwadmin/majorid/1/year/2009/result/1/category/1 | INFO: Tag[ route_check ] --START--
[ 2013-04-16T10:21:36+08:00 ] /xbsdv5/index.php/ThesisTitle/index_jwadmin/majorid/1/year/2009/result/1/category/1 | INFO: Run CheckRoute Behavior [ RunTime:0.001042s ]
[ 2013-04-16T10:21:36+08:00 ] /xbsdv5/index.php/ThesisTitle/index_jwadmin/majorid/1/year/2009/result/1/category/1 | INFO: Tag[ route_check ] --END-- [ RunTime:0.001133s ]
[ 2013-04-16T10:21:36+08:00 ] /xbsdv5/index.php/ThesisTitle/index_jwadmin/majorid/1/year/2009/result/1/category/1 | INFO: Tag[ app_begin ] --START--
[ 2013-04-16T10:21:36+08:00 ] /xbsdv5/index.php/ThesisTitle/index_jwadmin/majorid/1/year/2009/result/1/category/1 | INFO: Run ReadHtmlCache Behavior [ RunTime:0.000775s ]
[ 2013-04-16T10:21:36+08:00 ] /xbsdv5/index.php/ThesisTitle/index_jwadmin/majorid/1/year/2009/result/1/category/1 | INFO: Run CheckLang Behavior [ RunTime:0.001788s ]
[ 2013-04-16T10:21:36+08:00 ] /xbsdv5/index.php/ThesisTitle/index_jwadmin/majorid/1/year/2009/result/1/category/1 | INFO: Tag[ app_begin ] --END-- [ RunTime:0.002683s ]
[ 2013-04-16T10:21:38+08:00 ] /xbsdv5/index.php/ThesisTitle/index_jwadmin/majorid/1/year/2009/result/1/category/1 | SQL: SHOW COLUMNS FROM `thesis_title` [ RunTime:0.226100s ]
[ 2013-04-16T10:21:38+08:00 ] /xbsdv5/index.php/ThesisTitle/index_jwadmin/majorid/1/year/2009/result/1/category/1 | NOTIC: [8] Undefined index: menuid CommonAction.class.php 第 79 行.
[ 2013-04-16T10:21:38+08:00 ] /xbsdv5/index.php/ThesisTitle/index_jwadmin/majorid/1/year/2009/result/1/category/1 | SQL: SHOW COLUMNS FROM `major` [ RunTime:0.212682s ]
[ 2013-04-16T10:21:38+08:00 ] /xbsdv5/index.php/ThesisTitle/index_jwadmin/majorid/1/year/2009/result/1/category/1 | SQL: SELECT `majorid`,`name` FROM `major`  [ RunTime:0.216342s ]
[ 2013-04-16T10:21:38+08:00 ] /xbsdv5/index.php/ThesisTitle/index_jwadmin/majorid/1/year/2009/result/1/category/1 | NOTIC: [8] Undefined offset: 1 Action.class.php 第 233 行.
[ 2013-04-16T10:21:39+08:00 ] /xbsdv5/index.php/ThesisTitle/index_jwadmin/majorid/1/year/2009/result/1/category/1 | SQL: SHOW COLUMNS FROM `major_year` [ RunTime:0.217168s ]
[ 2013-04-16T10:21:39+08:00 ] /xbsdv5/index.php/ThesisTitle/index_jwadmin/majorid/1/year/2009/result/1/category/1 | SQL: SELECT year as id,year as name FROM `major_year` WHERE majorid=1  [ RunTime:0.217849s ]
[ 2013-04-16T10:21:39+08:00 ] /xbsdv5/index.php/ThesisTitle/index_jwadmin/majorid/1/year/2009/result/1/category/1 | SQL: SHOW COLUMNS FROM `data_dict` [ RunTime:0.220684s ]
[ 2013-04-16T10:21:39+08:00 ] /xbsdv5/index.php/ThesisTitle/index_jwadmin/majorid/1/year/2009/result/1/category/1 | SQL: SELECT fd_value as id,fd_mean as name FROM `data_dict` WHERE tb_name='thesis_title' and fd_name='result' ORDER BY seq  [ RunTime:0.213290s ]
[ 2013-04-16T10:21:39+08:00 ] /xbsdv5/index.php/ThesisTitle/index_jwadmin/majorid/1/year/2009/result/1/category/1 | NOTIC: [8] Undefined offset: 1 Action.class.php 第 233 行.
[ 2013-04-16T10:21:39+08:00 ] /xbsdv5/index.php/ThesisTitle/index_jwadmin/majorid/1/year/2009/result/1/category/1 | NOTIC: [8] Undefined offset: 1 Action.class.php 第 233 行.
[ 2013-04-16T10:21:39+08:00 ] /xbsdv5/index.php/ThesisTitle/index_jwadmin/majorid/1/year/2009/result/1/category/1 | SQL: SELECT COUNT(*) AS tp_count FROM `thesis_title` WHERE category=1 and grade=2009 and majorid=1 and result=1 LIMIT 1   [ RunTime:0.213418s ]
[ 2013-04-16T10:21:40+08:00 ] /xbsdv5/index.php/ThesisTitle/index_jwadmin/majorid/1/year/2009/result/1/category/1 | SQL: SELECT `thesisid`,get_teacher_name(teacherid) as teacherid,`name`,`content`,get_field_dict_name('thesis_title','type',type) as type,`max_num`,`select_num`,`result`,`grade`,get_major_name(majorid) as majorid,get_field_dict_name('thesis_title','result',result) as result_name,`comment`,get_field_dict_name('thesis_title','category',category) as category,get_field_dict_name('thesis_title','level',level) as level FROM `thesis_title` WHERE category=1 and grade=2009 and majorid=1 and result=1 LIMIT 0,10   [ RunTime:0.222958s ]
[ 2013-04-16T10:21:40+08:00 ] /xbsdv5/index.php/ThesisTitle/index_jwadmin/majorid/1/year/2009/result/1/category/1 | SQL: SHOW COLUMNS FROM `config` [ RunTime:0.211655s ]
[ 2013-04-16T10:21:40+08:00 ] /xbsdv5/index.php/ThesisTitle/index_jwadmin/majorid/1/year/2009/result/1/category/1 | SQL: SELECT * FROM `config` WHERE varname='thesis_result_wait' LIMIT 1   [ RunTime:0.212332s ]
[ 2013-04-16T10:21:40+08:00 ] /xbsdv5/index.php/ThesisTitle/index_jwadmin/majorid/1/year/2009/result/1/category/1 | SQL: SELECT * FROM `config` WHERE varname='thesis_charge_result_pass' LIMIT 1   [ RunTime:0.212028s ]
[ 2013-04-16T10:21:41+08:00 ] /xbsdv5/index.php/ThesisTitle/index_jwadmin/majorid/1/year/2009/result/1/category/1 | SQL: SELECT * FROM `config` WHERE varname='thesis_dean_result_pass' LIMIT 1   [ RunTime:0.209912s ]
[ 2013-04-16T10:21:41+08:00 ] /xbsdv5/index.php/ThesisTitle/index_jwadmin/majorid/1/year/2009/result/1/category/1 | SQL: SELECT * FROM `config` WHERE varname='thesis_result_failed' LIMIT 1   [ RunTime:0.772834s ]
[ 2013-04-16T10:21:41+08:00 ] /xbsdv5/index.php/ThesisTitle/index_jwadmin/majorid/1/year/2009/result/1/category/1 | INFO: Tag[ view_template ] --START--
[ 2013-04-16T10:21:41+08:00 ] /xbsdv5/index.php/ThesisTitle/index_jwadmin/majorid/1/year/2009/result/1/category/1 | INFO: Run LocationTemplate Behavior [ RunTime:0.001437s ]
[ 2013-04-16T10:21:41+08:00 ] /xbsdv5/index.php/ThesisTitle/index_jwadmin/majorid/1/year/2009/result/1/category/1 | INFO: Tag[ view_template ] --END-- [ RunTime:0.001515s ]
[ 2013-04-16T10:21:41+08:00 ] /xbsdv5/index.php/ThesisTitle/index_jwadmin/majorid/1/year/2009/result/1/category/1 | INFO: Tag[ view_parse ] --START--
[ 2013-04-16T10:21:41+08:00 ] /xbsdv5/index.php/ThesisTitle/index_jwadmin/majorid/1/year/2009/result/1/category/1 | NOTIC: [8] Use of undefined constant bnav - assumed 'bnav' 936d7946ab3881047f76d62fbe89f3ce.php 第 48 行.
[ 2013-04-16T10:21:41+08:00 ] /xbsdv5/index.php/ThesisTitle/index_jwadmin/majorid/1/year/2009/result/1/category/1 | NOTIC: [8] Use of undefined constant model - assumed 'model' 936d7946ab3881047f76d62fbe89f3ce.php 第 48 行.
[ 2013-04-16T10:21:41+08:00 ] /xbsdv5/index.php/ThesisTitle/index_jwadmin/majorid/1/year/2009/result/1/category/1 | NOTIC: [8] Undefined variable: nav 936d7946ab3881047f76d62fbe89f3ce.php 第 48 行.
[ 2013-04-16T10:21:41+08:00 ] /xbsdv5/index.php/ThesisTitle/index_jwadmin/majorid/1/year/2009/result/1/category/1 | NOTIC: [8] Use of undefined constant bnav - assumed 'bnav' 936d7946ab3881047f76d62fbe89f3ce.php 第 48 行.
[ 2013-04-16T10:21:41+08:00 ] /xbsdv5/index.php/ThesisTitle/index_jwadmin/majorid/1/year/2009/result/1/category/1 | NOTIC: [8] Use of undefined constant action - assumed 'action' 936d7946ab3881047f76d62fbe89f3ce.php 第 48 行.
[ 2013-04-16T10:21:41+08:00 ] /xbsdv5/index.php/ThesisTitle/index_jwadmin/majorid/1/year/2009/result/1/category/1 | NOTIC: [8] Undefined variable: nav 936d7946ab3881047f76d62fbe89f3ce.php 第 48 行.
[ 2013-04-16T10:21:41+08:00 ] /xbsdv5/index.php/ThesisTitle/index_jwadmin/majorid/1/year/2009/result/1/category/1 | NOTIC: [8] Use of undefined constant bnav - assumed 'bnav' 936d7946ab3881047f76d62fbe89f3ce.php 第 48 行.
[ 2013-04-16T10:21:41+08:00 ] /xbsdv5/index.php/ThesisTitle/index_jwadmin/majorid/1/year/2009/result/1/category/1 | NOTIC: [8] Use of undefined constant data - assumed 'data' 936d7946ab3881047f76d62fbe89f3ce.php 第 48 行.
[ 2013-04-16T10:21:41+08:00 ] /xbsdv5/index.php/ThesisTitle/index_jwadmin/majorid/1/year/2009/result/1/category/1 | NOTIC: [8] Undefined variable: nav 936d7946ab3881047f76d62fbe89f3ce.php 第 48 行.
[ 2013-04-16T10:21:41+08:00 ] /xbsdv5/index.php/ThesisTitle/index_jwadmin/majorid/1/year/2009/result/1/category/1 | NOTIC: [8] Undefined variable: nav 936d7946ab3881047f76d62fbe89f3ce.php 第 48 行.
[ 2013-04-16T10:21:41+08:00 ] /xbsdv5/index.php/ThesisTitle/index_jwadmin/majorid/1/year/2009/result/1/category/1 | NOTIC: [8] Undefined variable: nav 936d7946ab3881047f76d62fbe89f3ce.php 第 48 行.
[ 2013-04-16T10:21:41+08:00 ] /xbsdv5/index.php/ThesisTitle/index_jwadmin/majorid/1/year/2009/result/1/category/1 | NOTIC: [8] Undefined variable: nav 936d7946ab3881047f76d62fbe89f3ce.php 第 49 行.
[ 2013-04-16T10:21:41+08:00 ] /xbsdv5/index.php/ThesisTitle/index_jwadmin/majorid/1/year/2009/result/1/category/1 | NOTIC: [8] Use of undefined constant majorid - assumed 'majorid' 936d7946ab3881047f76d62fbe89f3ce.php 第 79 行.
[ 2013-04-16T10:21:41+08:00 ] /xbsdv5/index.php/ThesisTitle/index_jwadmin/majorid/1/year/2009/result/1/category/1 | NOTIC: [8] Use of undefined constant name - assumed 'name' 936d7946ab3881047f76d62fbe89f3ce.php 第 79 行.
[ 2013-04-16T10:21:41+08:00 ] /xbsdv5/index.php/ThesisTitle/index_jwadmin/majorid/1/year/2009/result/1/category/1 | NOTIC: [8] Use of undefined constant majorid - assumed 'majorid' 936d7946ab3881047f76d62fbe89f3ce.php 第 79 行.
[ 2013-04-16T10:21:41+08:00 ] /xbsdv5/index.php/ThesisTitle/index_jwadmin/majorid/1/year/2009/result/1/category/1 | NOTIC: [8] Use of undefined constant name - assumed 'name' 936d7946ab3881047f76d62fbe89f3ce.php 第 81 行.
[ 2013-04-16T10:21:41+08:00 ] /xbsdv5/index.php/ThesisTitle/index_jwadmin/majorid/1/year/2009/result/1/category/1 | NOTIC: [8] Use of undefined constant majorid - assumed 'majorid' 936d7946ab3881047f76d62fbe89f3ce.php 第 79 行.
[ 2013-04-16T10:21:41+08:00 ] /xbsdv5/index.php/ThesisTitle/index_jwadmin/majorid/1/year/2009/result/1/category/1 | NOTIC: [8] Use of undefined constant name - assumed 'name' 936d7946ab3881047f76d62fbe89f3ce.php 第 81 行.
[ 2013-04-16T10:21:41+08:00 ] /xbsdv5/index.php/ThesisTitle/index_jwadmin/majorid/1/year/2009/result/1/category/1 | NOTIC: [8] Use of undefined constant majorid - assumed 'majorid' 936d7946ab3881047f76d62fbe89f3ce.php 第 79 行.
[ 2013-04-16T10:21:41+08:00 ] /xbsdv5/index.php/ThesisTitle/index_jwadmin/majorid/1/year/2009/result/1/category/1 | NOTIC: [8] Use of undefined constant name - assumed 'name' 936d7946ab3881047f76d62fbe89f3ce.php 第 81 行.
[ 2013-04-16T10:21:41+08:00 ] /xbsdv5/index.php/ThesisTitle/index_jwadmin/majorid/1/year/2009/result/1/category/1 | NOTIC: [8] Use of undefined constant majorid - assumed 'majorid' 936d7946ab3881047f76d62fbe89f3ce.php 第 79 行.
[ 2013-04-16T10:21:41+08:00 ] /xbsdv5/index.php/ThesisTitle/index_jwadmin/majorid/1/year/2009/result/1/category/1 | NOTIC: [8] Use of undefined constant name - assumed 'name' 936d7946ab3881047f76d62fbe89f3ce.php 第 81 行.
[ 2013-04-16T10:21:41+08:00 ] /xbsdv5/index.php/ThesisTitle/index_jwadmin/majorid/1/year/2009/result/1/category/1 | NOTIC: [8] Use of undefined constant majorid - assumed 'majorid' 936d7946ab3881047f76d62fbe89f3ce.php 第 79 行.
[ 2013-04-16T10:21:41+08:00 ] /xbsdv5/index.php/ThesisTitle/index_jwadmin/majorid/1/year/2009/result/1/category/1 | NOTIC: [8] Use of undefined constant name - assumed 'name' 936d7946ab3881047f76d62fbe89f3ce.php 第 81 行.
